3/11,1,8,user14,act1669,vanish the hail,0.46
3/11,4,11,user56,act1670,shop the bill,0.57
3/11,4,11,user11,act1671,interest the trapezoid,0.1
3/11,5,13,user15,act1672,stroke the jumbo,0.96
3/11,6,8,user66,act1673,interest the soil,0.83
3/11,9,13,user55,act1674,excuse the ukraine,0.28
3/11,12,14,user82,act1675,fancy the list,0.49
4/11,4,9,user24,act1676,ban the specialist,0.34
4/11,6,12,user33,act1677,occur the bail,0.61
4/11,9,14,user2,act1678,suit the save,0.08
4/11,11,19,user49,act1679,jail the waste,0.37
5/11,5,8,user95,act1680,branch the weed,0.18
5/11,6,8,user1,act1681,obtain the brother-in-law,0.95
5/11,7,8,user80,act1682,decay the season,0.03
5/11,11,19,user87,act1683,exist the chance,0.75
5/11,12,15,user0,act1684,refuse the ink,0.37
6/11,2,3,user33,act1685,interfere the eye,0.54
6/11,3,10,user42,act1686,mourn the jaguar,0.34
6/11,4,14,user66,act1687,expect the blizzard,0.5
6/11,6,13,user94,act1688,soak the ferryboat,0.39
6/11,9,12,user3,act1689,clip the creature,0.27
6/11,10,14,user83,act1690,whine the company,0.53
6/11,10,17,user21,act1691,switch the joseph,0.33
6/11,12,21,user7,act1692,seal the rutabaga,0.76
6/11,12,14,user30,act1693,spare the mandolin,0.53
7/11,0,1,user86,act1694,imagine the flavor,0.38
7/11,2,11,user9,act1695,man the steel,0.46
7/11,2,6,user89,act1696,mark the leopard,0.35
7/11,3,4,user53,act1697,treat the team,0.37
7/11,4,8,user46,act1698,blink the panda,0.62
7/11,7,17,user46,act1699,list the mistake,0.75
7/11,7,16,user32,act1700,rely the haircut,0.96
7/11,11,13,user79,act1701,identify the temper,0.62
8/11,1,2,user36,act1702,rule the january,0.25
8/11,8,17,user90,act1703,prevent the edger,0.88
8/11,9,19,user44,act1704,skip the professor,0.95
8/11,12,21,user79,act1705,lighten the pig,0.29
9/11,4,9,user9,act1706,pass the pound,0.72
9/11,7,9,user9,act1707,exist the crush,0.19
9/11,10,14,user68,act1708,face the eagle,0.17
9/11,10,15,user48,act1709,repeat the tramp,0.68
9/11,11,15,user48,act1710,continue the tip,0.41
10/11,0,6,user73,act1711,punish the waterfall,0.47
10/11,7,15,user25,act1712,communicate the silk,0.93
10/11,8,9,user11,act1713,earn the value,0.48
10/11,8,14,user32,act1714,jail the software,0.46
11/11,0,2,user74,act1715,knit the wrist,0.15
11/11,0,3,user4,act1716,coach the oven,0.96
11/11,1,10,user53,act1717,retire the lip,0.76
11/11,2,7,user90,act1718,help the chef,0.69
11/11,2,10,user57,act1719,measure the bush,0.64
11/11,5,8,user11,act1720,drum the guarantee,0.45
11/11,9,12,user34,act1721,enter the cocktail,0.85
12/11,0,9,user0,act1722,pray the headline,0.61
12/11,7,11,user97,act1723,cheer the baby,0.57
12/11,8,9,user7,act1724,curl the hat,0.09
12/11,9,17,user54,act1725,harass the lyre,0.53
12/11,12,14,user57,act1726,bounce the canadian,0.12
12/11,12,16,user36,act1727,thaw the taurus,0.14
13/11,1,6,user62,act1728,apologise the sunshine,0.26
13/11,2,5,user44,act1729,reflect the shirt,0.86
13/11,6,16,user15,act1730,point the clave,0.39
13/11,10,20,user59,act1731,unite the part,0.68
13/11,10,17,user11,act1732,interrupt the drama,0.06
13/11,11,21,user17,act1733,replace the forest,0.31
14/11,0,6,user15,act1734,poke the hospital,0.24
14/11,0,10,user57,act1735,pull the hydrofoil,0.13
14/11,1,11,user12,act1736,itch the heat,0.53
14/11,5,6,user56,act1737,welcome the parsnip,0.53
14/11,8,16,user54,act1738,lie the cougar,0.7
14/11,8,11,user42,act1739,hook the fireman,0.3
14/11,10,18,user51,act1740,level the plier,0.86
14/11,10,17,user29,act1741,dance the breath,0.05
15/11,2,11,user7,act1742,scrape the goose,0.04
15/11,4,12,user28,act1743,groan the feather,0.52
15/11,9,10,user49,act1744,wave the flax,0.81
15/11,11,19,user53,act1745,reply the stomach,0.35
15/11,12,16,user62,act1746,move the freckle,0.3
16/11,1,8,user83,act1747,enjoy the calendar,0.55
16/11,3,5,user39,act1748,invite the ketchup,0.81
16/11,4,5,user21,act1749,pine the earth,0.14
16/11,7,11,user85,act1750,fade the selection,0.41
16/11,9,12,user62,act1751,subtract the january,0.8
16/11,10,20,user49,act1752,launch the decrease,0.73
16/11,12,22,user50,act1753,sparkle the periodical,0.42
16/11,12,21,user84,act1754,interrupt the flax,0.46
17/11,1,7,user75,act1755,explain the fiber,0.71
17/11,1,9,user53,act1756,curl the taxicab,0.11
17/11,4,12,user9,act1757,jam the throne,0.56
17/11,4,9,user91,act1758,bore the cloud,0.51
17/11,4,14,user98,act1759,accept the lan,0.64
17/11,9,15,user50,act1760,bless the crush,0.13
17/11,10,19,user33,act1761,tour the crawdad,0.18
17/11,11,18,user32,act1762,excuse the minibus,0.55
18/11,2,6,user92,act1763,try the song,0.6
18/11,7,13,user50,act1764,bat the larch,0.61
18/11,8,12,user13,act1765,blush the doctor,0.73
18/11,9,11,user19,act1766,heal the gauge,0.96
18/11,10,15,user74,act1767,dance the development,0.5
19/11,1,6,user25,act1768,afford the chest,0.98
19/11,3,4,user80,act1769,raise the tail,0.64
19/11,4,7,user96,act1770,prevent the authorisation,0.8
19/11,5,12,user31,act1771,crash the pig,0.75
19/11,8,17,user31,act1772,observe the fire,0.39
20/11,0,4,user77,act1773,disapprove the russian,0.44
20/11,0,5,user13,act1774,heal the clipper,0.14
20/11,3,11,user72,act1775,inform the fur,0.57
20/11,6,15,user98,act1776,stop the line,0.19
21/11,1,7,user38,act1777,encourage the brian,0.01
21/11,3,6,user51,act1778,spell the crayon,0.92
21/11,3,12,user93,act1779,behave the good-bye,0.01
21/11,3,9,user38,act1780,trot the canvas,0.84
21/11,4,5,user20,act1781,spark the period,0.71
21/11,4,5,user26,act1782,paddle the judo,0.83
21/11,5,7,user89,act1783,follow the processing,0.04
21/11,6,9,user70,act1784,telephone the sailboat,0.56
21/11,9,10,user50,act1785,smell the stamp,0.89
22/11,0,6,user30,act1786,attend the eyelash,0
22/11,1,3,user96,act1787,disappear the file,0.63
22/11,2,4,user42,act1788,attract the architecture,0.02
22/11,2,11,user35,act1789,spot the great-grandmother,0.23
22/11,3,5,user80,act1790,turn the software,0.65
22/11,4,8,user29,act1791,turn the burma,0.81
22/11,5,12,user92,act1792,tame the fedelini,0.25
22/11,11,14,user70,act1793,attend the structure,0.31
22/11,12,17,user21,act1794,steer the waitress,0.96
23/11,6,9,user67,act1795,fetch the success,0.36
23/11,6,16,user54,act1796,scatter the plantation,0.12
23/11,12,16,user57,act1797,vanish the afternoon,0.3
24/11,0,10,user9,act1798,lie the tile,0.93
24/11,11,13,user80,act1799,cycle the sudan,0.26
25/11,2,11,user44,act1800,join the bandana,0.28
25/11,3,6,user10,act1801,fear the granddaughter,0.36
25/11,5,13,user4,act1802,fence the east,0.31
25/11,5,7,user27,act1803,knock the undershirt,0.52
25/11,5,10,user54,act1804,retire the butcher,0.16
25/11,6,9,user95,act1805,jump the composition,0.86
25/11,7,9,user51,act1806,breathe the mosquito,0.1
25/11,9,16,user2,act1807,dream the bathroom,0.19
25/11,12,18,user90,act1808,wriggle the amount,0.93
25/11,12,17,user78,act1809,tip the cap,0.12
26/11,11,21,user2,act1810,coil the acrylic,0.02
27/11,5,11,user10,act1811,concentrate the meat,0.85
27/11,5,14,user57,act1812,saw the gearshift,0.87
27/11,5,11,user30,act1813,rely the jennifer,0.49
27/11,7,11,user54,act1814,damage the character,0.53
27/11,7,16,user55,act1815,squeeze the ton,0.16
27/11,10,15,user11,act1816,unpack the cream,0.46
27/11,12,19,user52,act1817,moor the freighter,0.29
28/11,2,4,user63,act1818,succeed the domain,0.79
28/11,2,8,user9,act1819,whip the vacuum,0.1
28/11,3,9,user76,act1820,crawl the calculus,0.65
28/11,4,5,user73,act1821,stamp the mall,0.18
28/11,5,9,user87,act1822,injure the permission,0.23
28/11,8,18,user5,act1823,squeeze the roll,0.86
28/11,12,15,user81,act1824,follow the donna,0.49
29/11,3,5,user9,act1825,place the starter,0.95
29/11,5,10,user15,act1826,tease the toothbrush,0.75
29/11,7,12,user43,act1827,suggest the bass,0.23
29/11,10,17,user48,act1828,promise the cultivator,0.69
30/11,1,8,user40,act1829,concern the shame,0.33
30/11,8,10,user16,act1830,boil the processing,0.43
30/11,8,14,user60,act1831,spill the tyvek,0.54
30/11,11,21,user37,act1832,beg the bow,0.72
1/12,2,7,user35,act1833,fire the christmas,0.31
1/12,4,7,user24,act1834,appear the toe,0.56
1/12,8,14,user22,act1835,wander the calendar,0.51
2/12,0,9,user36,act1836,expand the silver,0.07
2/12,1,8,user49,act1837,blind the pantyhose,0.59
2/12,1,7,user56,act1838,stop the responsibility,0.62
2/12,2,3,user81,act1839,groan the carbon,0.71
2/12,3,5,user16,act1840,shave the wheel,0.41
2/12,4,8,user84,act1841,rinse the onion,0.11
2/12,7,16,user86,act1842,preach the opinion,0.17
3/12,2,9,user48,act1843,stitch the fahrenheit,0.84
3/12,3,10,user44,act1844,intend the zoo,0.03
3/12,4,11,user91,act1845,haunt the octopus,0
3/12,8,15,user59,act1846,harm the uganda,0.9
3/12,11,20,user20,act1847,chop the shark,0.64
4/12,1,11,user56,act1848,fit the carriage,0.71
4/12,3,7,user31,act1849,book the gear,0.3
4/12,3,13,user30,act1850,count the north,0.79
4/12,7,16,user96,act1851,stuff the hurricane,0.02
4/12,9,15,user31,act1852,suck the reduction,0.34
4/12,9,19,user67,act1853,smile the bongo,0.87
4/12,11,13,user78,act1854,rush the mistake,0.21
4/12,11,12,user28,act1855,enter the softdrink,0.55
5/12,1,7,user83,act1856,test the baboon,0.05
5/12,1,9,user72,act1857,fail the dash,0.94
5/12,1,6,user86,act1858,comb the scale,0.33
5/12,3,10,user4,act1859,pop the select,0.27
5/12,4,14,user17,act1860,spoil the destruction,0.69
5/12,4,6,user7,act1861,spill the school,0.11
5/12,7,16,user21,act1862,hurry the van,0.02
5/12,7,9,user43,act1863,hook the football,0.29
5/12,8,15,user42,act1864,tumble the creature,0.72
5/12,10,18,user66,act1865,juggle the digger,0.91
5/12,11,21,user55,act1866,avoid the drain,0.79
5/12,12,13,user61,act1867,provide the roadway,0.05
6/12,6,9,user11,act1868,tap the sparrow,0.47
6/12,8,14,user60,act1869,intend the japanese,0.35
6/12,10,15,user58,act1870,identify the himalayan,0.51
6/12,11,18,user5,act1871,scorch the linen,0.75
6/12,12,18,user67,act1872,skip the laundry,0.76
7/12,0,4,user12,act1873,wink the patio,0.13
7/12,1,6,user72,act1874,travel the license,0.21
7/12,5,9,user29,act1875,wipe the microwave,0.34
7/12,11,21,user34,act1876,saw the eyebrow,0.12
7/12,11,16,user2,act1877,challenge the plain,0.35
7/12,12,18,user36,act1878,bounce the coast,0.23
8/12,0,1,user0,act1879,interest the hail,0.74
8/12,2,7,user66,act1880,end the band,0.8
8/12,9,15,user32,act1881,kick the acrylic,0.47
8/12,11,12,user28,act1882,recognise the result,0.48
9/12,2,5,user30,act1883,kiss the debt,0.36
9/12,4,13,user57,act1884,stretch the hat,0.12
9/12,8,11,user97,act1885,cure the pail,0.23
9/12,9,11,user70,act1886,tick the orchestra,0.03
9/12,9,18,user97,act1887,pretend the fight,0.96
9/12,11,19,user47,act1888,tow the crayon,0.4
10/12,0,8,user78,act1889,trace the woman,0.23
10/12,5,15,user74,act1890,vanish the beaver,0.54
10/12,10,16,user54,act1891,battle the font,0.42
10/12,11,15,user66,act1892,last the education,0.27
11/12,3,9,user87,act1893,unfasten the tortoise,0.02
11/12,6,12,user76,act1894,explain the giant,0
11/12,8,10,user48,act1895,bolt the ping,0.94
11/12,11,15,user6,act1896,heap the land,0.47
11/12,12,15,user53,act1897,peel the dill,0.96
12/12,3,4,user53,act1898,apologise the play,0.8
12/12,9,17,user72,act1899,twist the actress,0.29
12/12,10,12,user37,act1900,smell the canvas,0.54
12/12,11,19,user57,act1901,punish the macaroni,0.34
12/12,12,15,user95,act1902,stamp the catsup,0.55
13/12,4,14,user80,act1903,relax the ping,0.38
13/12,4,6,user75,act1904,force the chive,0.64
14/12,3,10,user11,act1905,support the gladiolus,0.12
14/12,5,12,user11,act1906,cycle the great-grandmother,0.88
14/12,6,8,user59,act1907,warn the burma,0.26
14/12,7,13,user89,act1908,pick the bow,0.13
14/12,7,12,user17,act1909,queue the law,0.71
15/12,1,10,user88,act1910,ruin the linda,0.23
15/12,2,9,user83,act1911,examine the cabbage,0.86
15/12,7,16,user50,act1912,avoid the relation,0.19
15/12,7,10,user84,act1913,gaze the linen,0.29
16/12,1,8,user47,act1914,fear the mom,0.53
16/12,2,7,user70,act1915,sprout the ball,0.55
16/12,3,7,user41,act1916,tow the part,0.29
16/12,6,12,user96,act1917,crash the forehead,0.2
16/12,8,15,user92,act1918,suggest the swamp,0.58
16/12,9,10,user91,act1919,fit the seal,0.77
16/12,10,20,user24,act1920,juggle the woman,0.64
16/12,10,14,user23,act1921,embarrass the staircase,0.71
17/12,0,7,user57,act1922,rescue the snake,0.29
17/12,1,4,user0,act1923,doubt the jennifer,0.2
17/12,3,5,user77,act1924,zip the force,0.8
17/12,3,8,user74,act1925,harass the gondola,0.93
17/12,8,18,user5,act1926,murder the boundary,0.9
17/12,8,13,user53,act1927,wreck the sink,0.82
18/12,1,10,user67,act1928,decay the spoon,0.86
18/12,5,9,user44,act1929,present the mother-in-law,0.01
18/12,9,14,user65,act1930,curve the germany,0.26
18/12,12,13,user73,act1931,clap the trapezoid,0.98
19/12,0,3,user86,act1932,discover the yew,0.85
19/12,3,8,user21,act1933,match the pike,0.59
19/12,6,8,user97,act1934,agree the squash,0.37
19/12,6,12,user25,act1935,guess the smile,0.28
19/12,12,15,user69,act1936,arrive the fog,0.69
20/12,2,10,user94,act1937,trick the fiberglass,0.71
20/12,10,12,user79,act1938,perform the venezuelan,0.18
20/12,11,13,user37,act1939,gaze the node,0.59
21/12,2,7,user88,act1940,bare the rate,0.75
21/12,2,6,user51,act1941,save the buffet,0.01
21/12,3,9,user15,act1942,force the pyjama,0.68
21/12,9,18,user28,act1943,suffer the america,0.42
21/12,10,20,user33,act1944,rule the guide,0.42
21/12,12,22,user87,act1945,reach the laura,0.22
22/12,0,1,user12,act1946,whip the mine,0.22
22/12,1,4,user19,act1947,reign the prepared,0.45
22/12,6,9,user68,act1948,depend the teacher,0.86
22/12,11,17,user98,act1949,please the soup,0.32
23/12,2,6,user36,act1950,dress the quart,0.35
23/12,4,6,user25,act1951,cycle the joseph,0.9
23/12,6,16,user0,act1952,note the joseph,0.38
23/12,7,17,user54,act1953,last the cabinet,0.66
23/12,11,15,user93,act1954,stay the philosophy,0.54
24/12,2,6,user60,act1955,need the fireplace,0.89
24/12,5,15,user80,act1956,prepare the drug,0.86
24/12,8,18,user37,act1957,invent the weather,0.83
24/12,11,12,user40,act1958,sign the form,0.4
24/12,12,20,user46,act1959,remember the comic,0.85
25/12,2,12,user98,act1960,boast the kangaroo,0.52
25/12,4,12,user8,act1961,escape the idea,0.35
25/12,4,8,user2,act1962,listen the rainbow,0.73
25/12,7,12,user20,act1963,soak the cotton,0.1
25/12,8,15,user27,act1964,include the underwear,0.43
26/12,3,12,user2,act1965,treat the locket,0.69
26/12,3,8,user86,act1966,remind the defense,0.98
26/12,5,6,user4,act1967,serve the bongo,0.09
26/12,8,13,user84,act1968,question the debt,0.42
26/12,10,11,user41,act1969,cross the church,0.83
27/12,5,13,user59,act1970,consider the grip,0.98
27/12,6,8,user35,act1971,educate the commission,0.05
27/12,8,14,user18,act1972,drown the step-mother,0.32
27/12,12,21,user3,act1973,imagine the sphynx,0.46
28/12,0,10,user85,act1974,record the doubt,0.35
28/12,1,3,user36,act1975,subtract the romania,0.94
28/12,3,7,user41,act1976,entertain the place,0.76
28/12,4,10,user45,act1977,accept the icebreaker,0.94
28/12,6,11,user21,act1978,complete the quiver,0.49
29/12,1,8,user61,act1979,strengthen the voice,0.83
29/12,1,11,user19,act1980,step the mechanic,0.4
29/12,1,10,user39,act1981,marry the database,0.71
29/12,3,12,user22,act1982,queue the drama,0.19
29/12,4,13,user86,act1983,applaud the flag,0.86
29/12,5,12,user10,act1984,measure the hydrofoil,0.97
29/12,5,11,user10,act1985,guarantee the april,0.17
29/12,5,6,user15,act1986,obey the imprisonment,0.88
29/12,6,7,user47,act1987,supply the estimate,0.56
29/12,7,9,user15,act1988,grip the apology,0.92
29/12,7,15,user52,act1989,ask the horn,0.93
29/12,10,20,user31,act1990,play the propane,0.37
29/12,12,16,user60,act1991,tremble the war,0.06
30/12,10,12,user12,act1992,fail the scale,0.9
31/12,1,9,user99,act1993,cough the greek,0.76
31/12,4,6,user30,act1994,suffer the ophthalmologist,0.85
31/12,4,8,user82,act1995,agree the list,0.88
31/12,7,8,user24,act1996,fetch the kayak,0.93
31/12,7,8,user49,act1997,overflow the russian,0.68
31/12,11,12,user59,act1998,precede the mountain,0.02
31/12,12,16,user33,act1999,attend the scent,0.43
31/12,12,21,user2,act2000,shiver the select,0.13
